,title,artist,lyrics,mfcc,genre
97,우리엄마,개미친구 (gamichingoo),덜컹덜컹 아빠차 뒤에 누나랑 나랑 조수석엔 항상 우리 엄마 예쁜 우리 엄마가 졸고있어 덜컹덜컹 아빠차 뒤에 누나랑 나랑 조수석엔 항상 우리 엄마 예쁜 우리 엄마가 졸고있어 엄마가 너무좋아 마마보이 flow 어떤 여자도 비교가 안되보이거든 하지만 엄마옆엔 나랑 닮은 더 멋진놈 있어 샷아웃투 아빠 그래서 닮은 여자를 찾아 헤메 멀리 옴 너무편하지만 상처없는 진솔한 talkin uh 내겐 real 설리반 또 최고의 요리사 내 넘버 스웩은 엄마아들로 태어난 생년월이야 음악은 내가 아는 가장 와닿는 표현 그래서 내가 가진 사랑과 닮은 이 걸 불러 엄마 있을까몰라 이보다 아름다운말 베이비시터로써 애들한테 하시는거보며 내가 어떻게 사랑받았는가를 대충 짐작 정돈 돼 복에 겨워 목구멍에 홍수 날듯 울컥 댐 죄책감은 무지에서 오는걸 느껴 희생은 언제나 맴찢 그게 내가 이유일땐 그정도 안끝나서 문제지 난 정말 괜찮아져야해 자본주의가 어쩌면 은혜 갚을수있다고하네 덜컹덜컹 아빠차 뒤에 누나랑 나랑 조수석엔 항상 우리 엄마 예쁜 우리 엄마가 졸고있어 덜컹덜컹 아빠차 뒤에 누나랑 나랑 조수석엔 항상 우리 엄마 예쁜 우리 엄마가 졸고있어 덜컹덜컹 아빠차 뒤에 누나랑 나랑 조수석엔 항상 우리 엄마 예쁜 우리 엄마가 졸고있어 덜컹덜컹아빠차 뒤에누나랑 나랑조수석엔항상우리 엄마예쁜 우리 엄마가 졸고있어,"[[-461.77615 -461.77615 -461.77615 ... -461.77615 -461.77615 -461.77615]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]",Indi
98,With You,네이비쿼카 (NavyQuokka),해가 뜨는 순간도 날이 저물 때도매일 함께해 준 너에게 고마워지는 해를 보면서 날 사랑한다고말해주는 네가 있어서 난 고마워I’m falling in love with you아직도 널 보면 음구름 위를 걷는 기분이 들어I’m falling in love with you날 바라보는눈빛 속에 빠져버린 것 같아설레는 기분 매일을 봐도질리지가 않아 넌 같은 맘인가 봐Forever wanna be with you해가 뜨는 순간도 날이 저물 때도매일 함께해 준 너에게 고마워지는 해를 보면서 날 사랑한다고말해주는 네가 있어서 난설레는 기분 매일을 봐도질리지가 않아 넌 같은 맘인가 봐Forever wanna be with you해가 뜨는 순간도 날이 저물 때도매일 함께해 준 너에게 고마워지는 해를 보면서 날 사랑한다고말해주는해가 뜨는 순간도 날이 저물 때도매일 함께해 준 너에게 고마워,"[[-501.36435 -501.36435 -501.36435 ... -501.36435 -501.36435 -501.36435]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]",Indi
99,Sunday Morning (prod. facethieves),purple coin,물이 쏴아 좀 씻어 잠을 깨고 냉장고는 텅 비었어 내가 마실 주스 빼고 눈동자는 퀭 거울 보며 남은 눈곱 떼고 일은 오늘 안 할래 오늘 안 할래 날씨에 따라 난 안 나가고 플레이 모드 때때로 좀 나와라 연락엔 죄송 방안에 콕 이불 말아 밀린 영화를 보고 Do you know what I mean Know what I mean 이러다가 전화기를 꺼내 피자 바로 되죠 의외로 첨에는 계속 올바른 taster 귀찮은 fuck 메뉴 pick은 easy & faster Do you know what I mean Woo la woo whoo 매일매일이 매일매일 I’m busy in life 휴식이 필요해 난 매일매일이 매일매일 I’m busy in life 휴식이 필요해 난 I need SUNDAY I need SUNDAY MORNING I need SUNDAY I need SUNDAY MORNING 누웠을 때면 yeah 이대로가 좋아 But 계속 그랬을 때는 uh 다시 돌릴 수가 없지 원래 게으름이란 건 마약과도 같아 고민해 나는 백만 번 또다시 난 Go hard 또다시 난 Go hard 또다시 난 Go hard 부스 안에 있다 보니 어두워 해가 벌써 졌네 또다시 난 Go hard 이런 생활이 난 좋아 꿈꾸던 삶을 사니 기분이 매일 같이 birthday 올해 끝날때면 발매 참여곡이 백곡 21년 국힙 신인상은 바로 내꺼 그건 내가 휴일 없이 달린 것의 댓가 그래도 가끔은 쉬고 싶은 기분 드는건 왜일까 매일매일이 매일매일 I’m busy in life 휴식이 필요해 난 매일매일이 매일매일I’m busy in life휴식이 필요해 난I need SUNDAYI need SUNDAY MORNINGI need SUNDAYI need SUNDAY MORNING,"[[-482.1755 -482.1755 -482.1755 ... -482.1755 -482.1755 -482.1755]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]",Indi
100,Dancing in my closet (Feat. 이고도),정바스,Can I close to youJust moving onPlay a love songand just moving onmoving onWatching the breathWatching the breath’til the cup is filledwith the light of dawnOh Watching the breath’cause trees are stick aroundUmmJust I’ll stick with youGet closerCome with meGet closerCome with meCan I dress youto make your feeling goodI’m gonna dance for youto your feeling goodyour feeling goodWatching the breathWatching the breath’til the cup is filledwith the light of dawnOh Watching the breath’cause trees are stick aroundUmmJust I’ll stick with youGet closerCome with meGet closerCome with meGet closerCome with meGet closerCome with me,"[[-4.4995062e+02 -3.8527979e+02 -3.4658298e+02 ... -4.5181223e+02
  -4.5367499e+02 -4.5367499e+02]
 [ 5.2179794e+00  6.9167267e+01  8.8333397e+01 ...  2.6268573e+00
   0.0000000e+00  0.0000000e+00]
 [ 5.0758600e+00  3.2312050e+01  1.9747429e+01 ...  2.6044211e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 9.4552779e-01  4.1355810e+00  6.0224619e+00 ...  7.7386147e-01
   0.0000000e+00  0.0000000e+00]
 [ 7.5011659e-01  3.2673583e+00  1.9216925e-01 ...  5.8718228e-01
   0.0000000e+00  0.0000000e+00]
 [ 5.9449542e-01  4.9908228e+00  2.1396170e+00 ...  3.9816850e-01
   0.0000000e+00  0.0000000e+00]]",Indi
101,내일이 무사하기를,Adios Audio,날 속였다 무료한 시간에 기대 버려둔못내 못 이룬 꿈보다더 없이 두려운 건 바로혼자라는 외로움이 커져가혼자라는 외로움이별을 품은 개인 하늘위를 덮은 어둠 속에서그저 작은 바램아 나의 지금 바램아무력해진 소음 속 그 안에 고요 한 마디버틸 수가 있기를 내일이 무사하기를혼자라는 외로움이 커져가혼자라는 외로움이별을 품은 개인 하늘위를 덮은 어둠 속에서그저 작은 바램아 나의 지금 바램아혼자라는혼자라는 외로움이 커져가혼자라는 외로움이무뎌지지 않을꺼야몰아치는 어둠 속에서내일도 무사하길버텨낸다 또 하루나약한 날 위해서,"[[-490.39862 -490.39862 -490.39862 ... -490.39862 -490.39862 -490.39862]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]",Indi
102,"물, 햇빛, 그리고 사랑",소소한 프로젝트,그 언젠가 날 좋아하는 소년이주었던 사랑을 기억해요다가가기 어렵고 마음 졸이던손 내밀지 못했던 어느날내 마음은 네 손을 잡은 날 부터조금씩 온도가 높아졌어요언제나 따뜻했던 그 소년은매일 내게 사랑사랑을 심었죠사랑을 주었죠햇빛을 주었죠 봄이 왔어요그때보다 조금 많이 커져있고그날보다 더 무르익어 갔어요내 사랑이 꽃을 피우는 날부터그대에게서사랑이 보여요사랑을 받았죠햇빛을 받았죠 봄이 왔어요꽃처럼 매일매일이 사랑인것 같아요그대는 피어나는 꽃같아나의 맘에 맘에 들어온네 이름이 궁금해내게로 물을 줘요내 손을 놓지 마요따뜻한 햇살 그보다 더 눈부신 네 손길눈길도 받을래요마르지 않게 물을 주세요지금보다 더사랑을 할게요사랑을 주세요따뜻해주세요영원 영원히영원 영원히,"[[-504.90125 -504.90125 -504.90125 ... -504.90125 -504.90125 -504.90125]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]",Indi
103,점,전동욱,구름사이 저 멀리 둥근 달그날 밤을 나는 기억해더 없이 예뻐보이던 너를가슴에 품고 말았어그날 밤 너와 나마치 연인같던 순간의문이 드는 순간그러나 정말꾹꾹 눌렀던 내 맘더 이상 숨길 수 없어널 가지고 싶어오늘 밤에 맥주 한 잔짧게 어떠니너무 길진 않을꺼니두잔 어떠니너와 함께 하고 싶어내 목에 점처럼이젠 빼도 박도 못하는너 그런 여자야동이 트고 햇살이 비칠 때아이 같던 널 기억해내 옆에 있던 널 보았을 때결심을 하고 말았어그날 밤 너와 나잠들지 않던 순간긴장이 되는 순간그러나 정말꾹꾹 눌렀던 내 맘더 이상 숨길 수 없어널 가지고 싶어오늘 밤에 맥주 한 잔짧게 어떠니너무 길진 않을꺼니두잔 어떠니너와 함께 하고 싶어내 목에 점처럼이젠 빼도 박도 못하는너 그런 여자야,"[[-483.21826   -483.21826   -483.21826   ... -481.97415   -483.21826
  -483.21826  ]
 [   0.           0.           0.        ...    1.7453611    0.
     0.       ]
 [   0.           0.           0.        ...    1.7037296    0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.5047094    0.
     0.       ]
 [   0.           0.           0.        ...    0.5593346    0.
     0.       ]
 [   0.           0.           0.        ...    0.6331813    0.
     0.       ]]",Indi
104,노르웨이숲,새라,나는 좀 느린 게 좋아살랑살랑 사뿐사뿐내 꼬리도 발걸음 따라 흔들난 느린 게 좋아 천천히나를 바라볼 때그대의 눈빛이 반짝 반짝그 속이 궁금해 난 자꾸 바라보게 돼내가 좀 무신경해 보인다고생각하지 무슨 말을 해도그저 헤헤헤헤눈치도 없고 오 둔해 빠져서그렇게 대해도 되는 줄 아나보지내가 좀 둔해 보인다고생각할지도 몰라하지만 맛있는 냄샐 맡으면난 가뿐히 너의 식탁 위로뛰어오를 수도 있어 야옹나를 바라볼 때그대의 눈빛이 반짝 반짝그 속이 궁금해 난 자꾸 바라보게 돼내가 좀 무신경해보인다고 생각하지무슨 말을 해도 그저 헤헤헤헤눈치도 없고 오 둔해 빠져서그렇게 대해도 되는 줄 아나보지내가 좀 둔해 보인다고생각할지도 몰라하지만 맛있는 냄샐 맡으면난 가뿐히 너의 식탁 위로뛰어오를 수도 있어 야옹내가 좀 무신경해보인다고 생각하지무슨 말을 해도 그저 헤헤헤헤눈치도 없고 오 둔해 빠져서막 대해도 되는 줄 아나보지내가 좀 둔해 보인다고생각할지도 몰라하지만 맛있는 냄샐 맡으면난 가뿐히 너의 식탁 위로뛰어오를 수도 있어 야옹나는 좀 느린 게 좋아오 난 느린 게 좋아오 느린 게 좋아,"[[-519.5055 -519.5055 -519.5055 ... -519.5055 -519.5055 -519.5055]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]",Indi
105,Flowers,16,Emotions so outrageousInside & out so complicatedI’ve been thinkingbout you latelyWhat you doing laterWe should get togetherI brought you some flowersTake it show your mother cuzLike I said baby you so gnarlyTell me what you wantyou can be my pilotLeft or right you decide itI can be anything you wantedOh oh ohTell me where to go o oIf love was a racingThen I would take itAnd I would embrace itJust because you’re here with meMeet me at the downstairs laterBaby cuz I brought you flowersDancing and the music gets louderIf anyone ever try to take yaBaby I might lose my temperNeed you now and maybe foreverYou lookin so damn prettyI like it when you don’twear make upSo I can kiss you on your cheeksCan’t waitfor your strawberry red lipsOh oh ohWhat have we doneGone too farCan’t take it back nowand I won’tMeet me at the downstairs laterBaby cuz I brought you flowersDancing and the music gets louderIf anyone ever try to take yaBaby I might lose my temperNeed you now and maybe foreverI just can’t seeWhat I believeWithout youCall me every day and nightEvery timeWhen you had bad dreamsit’s alrightCuz you know I’m right herelooking at youThe way you sleep is mesmerizingMeet me at the downstairs laterBaby cuz I brought you flowersDancing and the music gets louderIf anyone ever try to take yaBaby I might lose my temperNeed you now and maybe forever,"[[-566.6412    -563.8221    -329.8533    ... -550.7764    -555.4543
  -564.3291   ]
 [   0.           3.9116983   51.67306   ...   21.42165     15.567333
     3.2636337]
 [   0.           3.905582    78.88442   ...   18.932106    14.84964
     3.2451718]
 ...
 [   0.           3.0939367   -4.1093197 ...    6.3703985    4.2657785
     1.9900416]
 [   0.           3.0456634  -11.55623   ...    6.3720074    4.0305004
     1.8918315]
 [   0.           2.8695235   -4.9889545 ...    6.332028     3.5815673
     1.798506 ]]",Indi
106,오늘의 너에게 (with 희대),제디 (jeddy),그 어느 때보다 떨려요마치 그댈 처음 만날 때처럼내 모든 세상이너 하나로 물들었던 날흐르던 시간이 멈추고세상엔 우리 둘만 남고그저 바라보기만 했죠늘 네 곁에 있어줄게언제나 너의 손을 잡아줄 수 있게초라한 나의 마음가득하게 채워준 너소중한 내 사람흐르던 시간이 멈추고세상엔 우리 둘만 남고비어있던 내 삶에 이토록 따뜻하게햇살처럼 눈부신 그대가늘 네 곁에 있어줄게언제나 너의 손을 잡아줄 수 있게초라한 나의 마음가득하게 채워준 너내 모든 것이 돼준 너수많은 날 수많은 밤이우리의 많은 것을 바꿔놓아도여기 그대로 있을게 나내 마음 변함없이 너만을늘 오늘을 기억할게수많은 축복 속에 가장 빛나는 널세상 가장 아름다운 오늘의 너에게이 마음을 전할게사랑해,"[[-523.1089 -523.1089 -523.1089 ... -523.1089 -523.1089 -523.1089]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]",Indi
